index,RunID, LON, LAT,tag,Coord_ID,YIELD,land cover,county,Distance to Plant
3054,3636,-98.0901,29.2174,-98.0901.29.2174,3636,12.5648,82,WILSON,41.3041
3055,3639,-98.0601,29.2174,-98.0601.29.2174,3639,11.24,81,WILSON,42.6167
3056,3640,-98.0501,29.2174,-98.0501.29.2174,3640,11.24,52,WILSON,43.3387
3057,3641,-98.0401,29.2174,-98.0401.29.2174,3641,11.0134,81,WILSON,47.0648
3058,3642,-98.0301,29.2174,-98.0301.29.2174,3642,11.24,71,WILSON,47.9085
3059,3643,-98.0201,29.2174,-98.0201.29.2174,3643,11.859,52,WILSON,48.754
3060,3645,-98.0001,29.2174,-98.0001.29.2174,3645,11.798,52,WILSON,56.2604
3061,3646,-97.9901,29.2174,-97.9901.29.2174,3646,6.9864,52,WILSON,56.0244
3062,3647,-97.9801,29.2174,-97.9801.29.2174,3647,11.1424,52,WILSON,53.9028
3063,3648,-97.9701,29.2174,-97.9701.29.2174,3648,11.2282,71,WILSON,54.1777
3064,3649,-97.9601,29.2174,-97.9601.29.2174,3649,11.8248,52,WILSON,55.9231
3065,3650,-97.9501,29.2174,-97.9501.29.2174,3650,11.7456,81,WILSON,56.3347
3066,3651,-97.9401,29.2174,-97.9401.29.2174,3651,13.2802,82,WILSON,56.8153
3067,3652,-97.9301,29.2174,-97.9301.29.2174,3652,12.1138,81,WILSON,59.9636
3068,3653,-97.9201,29.2174,-97.9201.29.2174,3653,11.6934,81,WILSON,59.9015
3069,3654,-97.9101,29.2174,-97.9101.29.2174,3654,12.4404,81,WILSON,60.475
3070,3655,-97.9001,29.2174,-97.9001.29.2174,3655,12.5412,71,WILSON,61.3994
3071,3656,-97.8901,29.2174,-97.8901.29.2174,3656,11.6934,81,WILSON,63.6213
3072,3657,-97.8801,29.2174,-97.8801.29.2174,3657,11.9714,81,WILSON,63.6964
3073,3658,-97.8701,29.2174,-97.8701.29.2174,3658,12.1138,52,WILSON,65.3971
3074,3659,-97.8601,29.2174,-97.8601.29.2174,3659,12.1042,81,WILSON,65.3971
3075,3660,-97.8501,29.2174,-97.8501.29.2174,3660,12.5682,52,WILSON,71.1059
3076,3661,-97.8401,29.2174,-97.8401.29.2174,3661,12.5682,52,WILSON,69.9218
3077,3662,-97.8301,29.2174,-97.8301.29.2174,3662,12.7172,81,WILSON,70.708
3078,3663,-97.8201,29.2174,-97.8201.29.2174,3663,13.6116,81,WILSON,71.7524
3079,3664,-97.8101,29.2174,-97.8101.29.2174,3664,13.1964,52,WILSON,72.8887
3080,3665,-97.8001,29.2174,-97.8001.29.2174,3665,13.1964,52,WILSON,77.0599
3081,3666,-97.7901,29.2174,-97.7901.29.2174,3666,8.4632,52,WILSON,81.0548
3082,3667,-97.7801,29.2174,-97.7801.29.2174,3667,13.1964,52,WILSON,79.262
3083,3668,-97.7701,29.2174,-97.7701.29.2174,3668,12.7172,52,WILSON,78.9976
3084,3669,-97.7601,29.2174,-97.7601.29.2174,3669,13.1964,52,WILSON,79.0333
3085,3670,-97.7501,29.2174,-97.7501.29.2174,3670,13.1964,52,WILSON,79.9147
3086,3671,-97.7401,29.2174,-97.7401.29.2174,3671,12.5682,52,WILSON,80.7025
3087,3672,-98.2901,29.2074,-98.2901.29.2074,3672,13.9562,82,WILSON,25.9087
3088,3674,-98.2401,29.2074,-98.2401.29.2074,3674,11.4778,52,WILSON,23.7688
3089,3675,-98.2301,29.2074,-98.2301.29.2074,3675,11.4778,81,WILSON,22.6561
3090,3676,-98.2201,29.2074,-98.2201.29.2074,3676,13.091,81,WILSON,21.5876
3091,3677,-98.2101,29.2074,-98.2101.29.2074,3677,13.964,81,WILSON,21.7285
3092,3678,-98.2001,29.2074,-98.2001.29.2074,3678,13.964,52,WILSON,23.3951
3093,3682,-98.1601,29.2074,-98.1601.29.2074,3682,13.964,81,WILSON,28.7444
3094,3684,-98.1401,29.2074,-98.1401.29.2074,3684,13.964,71,WILSON,31.8475
3095,3685,-98.1301,29.2074,-98.1301.29.2074,3685,13.964,71,WILSON,40.1179
3096,3686,-98.1201,29.2074,-98.1201.29.2074,3686,12.4962,81,WILSON,39.5914
3097,3687,-98.1101,29.2074,-98.1101.29.2074,3687,14.3366,81,WILSON,40.0018
3098,3688,-98.1001,29.2074,-98.1001.29.2074,3688,14.3366,52,WILSON,40.812
3099,3689,-98.0901,29.2074,-98.0901.29.2074,3689,12.4552,81,WILSON,40.3361
3100,3690,-98.0801,29.2074,-98.0801.29.2074,3690,13.0956,81,WILSON,40.429
3101,3691,-98.0701,29.2074,-98.0701.29.2074,3691,12.964,81,WILSON,42.3603
3102,3693,-98.0501,29.2074,-98.0501.29.2074,3693,7.7712,81,WILSON,45.675
3103,3694,-98.0401,29.2074,-98.0401.29.2074,3694,7.7712,81,WILSON,46.5159
3104,3695,-98.0301,29.2074,-98.0301.29.2074,3695,14.29,81,WILSON,47.3575
3105,3696,-98.0201,29.2074,-98.0201.29.2074,3696,14.3366,52,WILSON,49.1526
3106,3697,-98.0101,29.2074,-98.0101.29.2074,3697,11.5516,81,WILSON,49.6348
3107,3698,-98.0001,29.2074,-98.0001.29.2074,3698,13.9566,52,WILSON,50.1049
3108,3699,-97.9901,29.2074,-97.9901.29.2074,3699,12.7982,81,WILSON,56.2604
3109,3700,-97.9801,29.2074,-97.9801.29.2074,3700,14.4912,81,WILSON,60.9084
3110,3701,-97.9701,29.2074,-97.9701.29.2074,3701,12.5704,52,WILSON,58.6665
3111,3702,-97.9601,29.2074,-97.9601.29.2074,3702,12.9568,52,WILSON,57.032
3112,3703,-97.9501,29.2074,-97.9501.29.2074,3703,12.8646,52,WILSON,57.1304
3113,3704,-97.9401,29.2074,-97.9401.29.2074,3704,11.544,81,WILSON,57.7818
3114,3706,-97.9201,29.2074,-97.9201.29.2074,3706,12.1184,82,WILSON,60.4935
3115,3707,-97.9101,29.2074,-97.9101.29.2074,3707,12.4466,81,WILSON,62.632
3116,3708,-97.9001,29.2074,-97.9001.29.2074,3708,12.4466,52,WILSON,61.6455
3117,3709,-97.8901,29.2074,-97.8901.29.2074,3709,12.8646,52,WILSON,64.9735
3118,3710,-97.8801,29.2074,-97.8801.29.2074,3710,12.4466,52,WILSON,64.7053
3119,3711,-97.8701,29.2074,-97.8701.29.2074,3711,12.4466,81,WILSON,66.3231
3120,3712,-97.8601,29.2074,-97.8601.29.2074,3712,12.8646,81,WILSON,66.6553
3121,3713,-97.8501,29.2074,-97.8501.29.2074,3713,12.1038,90,WILSON,71.1059
3122,3714,-97.8401,29.2074,-97.8401.29.2074,3714,11.3224,81,WILSON,70.6911
3123,3715,-97.8301,29.2074,-97.8301.29.2074,3715,13.9898,81,WILSON,70.9725
3124,3716,-97.8201,29.2074,-97.8201.29.2074,3716,13.612,52,WILSON,77.6991
3125,3717,-97.8101,29.2074,-97.8101.29.2074,3717,13.612,52,WILSON,77.03
3126,3718,-97.8001,29.2074,-97.8001.29.2074,3718,13.962,52,WILSON,76.5989
3127,3719,-97.7901,29.2074,-97.7901.29.2074,3719,13.1962,52,WILSON,81.2663
3128,3721,-97.7701,29.2074,-97.7701.29.2074,3721,12.791,81,WILSON,85.4849
3129,3722,-97.7601,29.2074,-97.7601.29.2074,3722,12.5154,81,WILSON,84.5951
3130,3723,-97.7501,29.2074,-97.7501.29.2074,3723,8.4632,90,WILSON,81.1121
3131,3724,-98.3301,29.1974,-98.3301.29.1974,3724,13.239,52,WILSON,23.7723
3132,3725,-98.3201,29.1974,-98.3201.29.1974,3725,12.8862,52,WILSON,25.9403
3133,3726,-98.3101,29.1974,-98.3101.29.1974,3726,13.5966,71,WILSON,25.6509
3134,3727,-98.3001,29.1974,-98.3001.29.1974,3727,11.586,52,WILSON,25.1015
3135,3728,-98.2801,29.1974,-98.2801.29.1974,3728,14.239,52,WILSON,23.4242
3136,3729,-98.2601,29.1974,-98.2601.29.1974,3729,13.8594,81,WILSON,27.0109
3137,3730,-98.2401,29.1974,-98.2401.29.1974,3730,14.2316,52,WILSON,26.9244
3138,3732,-98.2201,29.1974,-98.2201.29.1974,3732,12.6924,81,WILSON,22.5952
3139,3733,-98.2101,29.1974,-98.2101.29.1974,3733,12.6924,52,WILSON,22.8479
3140,3734,-98.2001,29.1974,-98.2001.29.1974,3734,13.964,52,WILSON,24.0687
3141,3736,-98.1801,29.1974,-98.1801.29.1974,3736,13.964,52,WILSON,26.1429
3142,3737,-98.1701,29.1974,-98.1701.29.1974,3737,13.964,81,WILSON,28.2484
3143,3738,-98.1601,29.1974,-98.1601.29.1974,3738,13.964,81,WILSON,37.3931
3144,3741,-98.1301,29.1974,-98.1301.29.1974,3741,13.0958,52,WILSON,40.4804
3145,3742,-98.1201,29.1974,-98.1201.29.1974,3742,12.4964,52,WILSON,38.126
3146,3743,-98.1101,29.1974,-98.1101.29.1974,3743,12.964,81,WILSON,39.6396
3147,3744,-98.1001,29.1974,-98.1001.29.1974,3744,13.0958,52,WILSON,38.2413
3148,3746,-98.0801,29.1974,-98.0801.29.1974,3746,12.4964,52,WILSON,39.6865
3149,3747,-98.0701,29.1974,-98.0701.29.1974,3747,12.5412,81,WILSON,43.0782
3150,3748,-98.0601,29.1974,-98.0601.29.1974,3748,7.7712,81,WILSON,45.2848
3151,3749,-98.0501,29.1974,-98.0501.29.1974,3749,12.4964,52,WILSON,45.1184
3152,3751,-98.0301,29.1974,-98.0301.29.1974,3751,12.4964,81,WILSON,47.7458
3153,3752,-98.0201,29.1974,-98.0201.29.1974,3752,7.7712,81,WILSON,49.6637
3154,3753,-98.0101,29.1974,-98.0101.29.1974,3753,13.492,81,WILSON,50.5054
3155,3755,-97.9901,29.1974,-97.9901.29.1974,3755,11.24,82,WILSON,60.9084
3156,3756,-97.9801,29.1974,-97.9801.29.1974,3756,11.5836,81,WILSON,60.9084
3157,3757,-97.9701,29.1974,-97.9701.29.1974,3757,12.195,81,WILSON,59.0598
3158,3758,-97.9601,29.1974,-97.9601.29.1974,3758,12.0974,52,WILSON,58.5177
3159,3759,-97.9501,29.1974,-97.9501.29.1974,3759,13.1252,81,WILSON,58.2376
3160,3760,-97.9401,29.1974,-97.9401.29.1974,3760,11.7876,81,WILSON,58.7484
3161,3761,-97.9301,29.1974,-97.9301.29.1974,3761,11.5144,52,WILSON,60.1791
3162,3762,-97.9201,29.1974,-97.9201.29.1974,3762,11.6934,81,WILSON,61.6591
3163,3763,-97.9101,29.1974,-97.9101.29.1974,3763,12.4468,81,WILSON,62.7604
3164,3764,-97.9001,29.1974,-97.9001.29.1974,3764,12.4468,82,WILSON,65.0676
3165,3765,-97.8901,29.1974,-97.8901.29.1974,3765,12.4468,52,WILSON,66.3903
3166,3766,-97.8801,29.1974,-97.8801.29.1974,3766,12.4468,52,WILSON,66.5145
3167,3767,-97.8701,29.1974,-97.8701.29.1974,3767,12.4468,52,WILSON,66.9452
3168,3768,-97.8601,29.1974,-97.8601.29.1974,3768,12.371,81,WILSON,68.1703
3169,3769,-97.8501,29.1974,-97.8501.29.1974,3769,12.4468,90,WILSON,76.7931
3170,3770,-97.8401,29.1974,-97.8401.29.1974,3770,12.1138,52,WILSON,76.6489
3171,3771,-97.8301,29.1974,-97.8301.29.1974,3771,12.4468,81,WILSON,71.9965
3172,3772,-97.8201,29.1974,-97.8201.29.1974,3772,11.3222,52,WILSON,73.9804
3173,3773,-97.8101,29.1974,-97.8101.29.1974,3773,12.5678,52,WILSON,74.8686
3174,3774,-97.8001,29.1974,-97.8001.29.1974,3774,13.6118,52,WILSON,75.8904
3175,3775,-97.7901,29.1974,-97.7901.29.1974,3775,13.6118,52,WILSON,76.2048
3176,3776,-97.7801,29.1974,-97.7801.29.1974,3776,12.5678,90,WILSON,81.2948
3177,3777,-97.7701,29.1974,-97.7701.29.1974,3777,13.6504,90,WILSON,81.4804
3178,3778,-98.3401,29.1874,-98.3401.29.1874,3778,13.2392,81,WILSON,25.2167
3179,3779,-98.3301,29.1874,-98.3301.29.1874,3779,13.5966,52,WILSON,28.6705
3180,3781,-98.3101,29.1874,-98.3101.29.1874,3781,13.5966,52,WILSON,27.0734
3181,3782,-98.3001,29.1874,-98.3001.29.1874,3782,12.6084,52,WILSON,25.3379
3182,3783,-98.2901,29.1874,-98.2901.29.1874,3783,12.6084,52,WILSON,24.2676
3183,3784,-98.2801,29.1874,-98.2801.29.1874,3784,12.6084,52,WILSON,23.2734
3184,3785,-98.2701,29.1874,-98.2701.29.1874,3785,11.833,52,WILSON,23.8394
3185,3787,-98.2501,29.1874,-98.2501.29.1874,3787,12.7988,52,WILSON,25.9575
3186,3789,-98.2301,29.1874,-98.2301.29.1874,3789,12.7988,81,WILSON,24.011
3187,3790,-98.2101,29.1874,-98.2101.29.1874,3790,14.2312,71,WILSON,26.9252
3188,3791,-98.2001,29.1874,-98.2001.29.1874,3791,14.2312,52,WILSON,24.2256
3189,3792,-98.1901,29.1874,-98.1901.29.1874,3792,13.964,81,WILSON,25.9406
3190,3794,-98.1701,29.1874,-98.1701.29.1874,3794,13.964,81,WILSON,27.8796
3191,3795,-98.1601,29.1874,-98.1601.29.1874,3795,13.964,52,WILSON,37.9588
3192,3796,-98.1501,29.1874,-98.1501.29.1874,3796,12.4752,52,WILSON,34.826
3193,3797,-98.1401,29.1874,-98.1401.29.1874,3797,12.771,71,WILSON,35.576
3194,3798,-98.1301,29.1874,-98.1301.29.1874,3798,13.124,81,WILSON,39.4992
3195,3800,-98.1101,29.1874,-98.1101.29.1874,3800,12.2472,81,WILSON,36.7757
3196,3801,-98.1001,29.1874,-98.1001.29.1874,3801,7.7716,52,WILSON,37.501
3197,3802,-98.0901,29.1874,-98.0901.29.1874,3802,7.7716,81,WILSON,40.4748
3198,3803,-98.0801,29.1874,-98.0801.29.1874,3803,12.4964,81,WILSON,41.7013
3199,3804,-98.0701,29.1874,-98.0701.29.1874,3804,12.559,52,WILSON,42.5374
3200,3805,-98.0601,29.1874,-98.0601.29.1874,3805,12.964,81,WILSON,45.8165
3201,3806,-98.0501,29.1874,-98.0501.29.1874,3806,12.4964,81,WILSON,45.9267
3202,3807,-98.0401,29.1874,-98.0401.29.1874,3807,13.3864,81,WILSON,46.834
3203,3808,-98.0301,29.1874,-98.0301.29.1874,3808,12.4964,52,WILSON,47.681
3204,3810,-98.0101,29.1874,-98.0101.29.1874,3810,11.505,52,WILSON,49.9473
3205,3811,-98.0001,29.1874,-98.0001.29.1874,3811,11.505,52,WILSON,51.6251
3206,3812,-97.9901,29.1874,-97.9901.29.1874,3812,11.24,52,WILSON,51.6251
3207,3813,-97.9801,29.1874,-97.9801.29.1874,3813,12.002,81,WILSON,52.2987
3208,3814,-97.9701,29.1874,-97.9701.29.1874,3814,12.5464,81,WILSON,60.0889
3209,3815,-97.9601,29.1874,-97.9601.29.1874,3815,12.492,81,WILSON,59.5948
3210,3816,-97.9501,29.1874,-97.9501.29.1874,3816,13.3246,81,WILSON,59.3435
3211,3817,-97.9401,29.1874,-97.9401.29.1874,3817,11.6138,82,WILSON,60.4571
3212,3818,-97.9301,29.1874,-97.9301.29.1874,3818,12.9554,71,WILSON,60.1954
3213,3819,-97.9201,29.1874,-97.9201.29.1874,3819,8.244,81,WILSON,60.7676
3214,3820,-97.9101,29.1874,-97.9101.29.1874,3820,12.4468,82,WILSON,64.2564
3215,3821,-97.9001,29.1874,-97.9001.29.1874,3821,12.4468,52,WILSON,64.2526
3216,3822,-97.8901,29.1874,-97.8901.29.1874,3822,12.4468,81,WILSON,65.2167
3217,3823,-97.8801,29.1874,-97.8801.29.1874,3823,12.864,52,WILSON,66.8026
3218,3824,-97.8701,29.1874,-97.8701.29.1874,3824,12.864,81,WILSON,67.8744
3219,3825,-97.8601,29.1874,-97.8601.29.1874,3825,12.864,52,WILSON,68.691
3220,3826,-97.8501,29.1874,-97.8501.29.1874,3826,12.4468,52,WILSON,75.3592
3221,3827,-97.8401,29.1874,-97.8401.29.1874,3827,12.1138,52,WILSON,75.4576
3222,3828,-97.8301,29.1874,-97.8301.29.1874,3828,12.1138,52,WILSON,74.1599
3223,3829,-97.8201,29.1874,-97.8201.29.1874,3829,11.3222,81,WILSON,73.4307
3224,3830,-97.8101,29.1874,-97.8101.29.1874,3830,12.1138,52,WILSON,74.0308
3225,3831,-97.8001,29.1874,-97.8001.29.1874,3831,12.864,52,WILSON,77.9218
3226,3832,-97.7901,29.1874,-97.7901.29.1874,3832,12.5678,52,WILSON,78.2211
3227,3833,-97.7801,29.1874,-97.7801.29.1874,3833,12.5678,52,WILSON,88.0546
3228,3834,-98.3501,29.1774,-98.3501.29.1774,3834,13.5962,81,WILSON,26.9314
3229,3835,-98.3401,29.1774,-98.3401.29.1774,3835,13.0828,81,WILSON,26.7964
3230,3836,-98.3301,29.1774,-98.3301.29.1774,3836,11.5858,81,WILSON,27.558
3231,3837,-98.3201,29.1774,-98.3201.29.1774,3837,11.5858,71,WILSON,29.8204
3232,3838,-98.3101,29.1774,-98.3101.29.1774,3838,12.0862,52,WILSON,26.7833
3233,3839,-98.3001,29.1774,-98.3001.29.1774,3839,12.1648,52,WILSON,26.2863
3234,3840,-98.2901,29.1774,-98.2901.29.1774,3840,12.7514,52,WILSON,25.4561
3235,3841,-98.2801,29.1774,-98.2801.29.1774,3841,7.1214,52,WILSON,25.2678
3236,3842,-98.2701,29.1774,-98.2701.29.1774,3842,11.9994,81,WILSON,25.1803
3237,3843,-98.2601,29.1774,-98.2601.29.1774,3843,12.3104,81,WILSON,25.3935
3238,3844,-98.2501,29.1774,-98.2501.29.1774,3844,11.9994,52,WILSON,26.0064
3239,3845,-98.2401,29.1774,-98.2401.29.1774,3845,12.223,81,WILSON,27.6377
3240,3846,-98.2301,29.1774,-98.2301.29.1774,3846,12.9956,81,WILSON,25.2085
3241,3847,-98.2201,29.1774,-98.2201.29.1774,3847,12.6924,81,WILSON,25.0847
3242,3849,-98.2001,29.1774,-98.2001.29.1774,3849,12.223,81,WILSON,25.2551
3243,3850,-98.1901,29.1774,-98.1901.29.1774,3850,13.964,52,WILSON,25.5354
3244,3851,-98.1801,29.1774,-98.1801.29.1774,3851,13.964,52,WILSON,27.1846
3245,3852,-98.1701,29.1774,-98.1701.29.1774,3852,12.223,52,WILSON,33.1589
3246,3853,-98.1601,29.1774,-98.1601.29.1774,3853,12.223,52,WILSON,33.3616
3247,3855,-98.1401,29.1774,-98.1401.29.1774,3855,12.223,71,WILSON,33.4355
3248,3856,-98.1301,29.1774,-98.1301.29.1774,3856,12.9956,81,WILSON,34.5887
3249,3857,-98.1201,29.1774,-98.1201.29.1774,3857,12.7712,81,WILSON,35.3093
3250,3858,-98.1101,29.1774,-98.1101.29.1774,3858,12.2472,52,WILSON,37.2348
3251,3859,-98.1001,29.1774,-98.1001.29.1774,3859,13.3866,52,WILSON,37.9922
3252,3860,-98.0901,29.1774,-98.0901.29.1774,3860,12.4964,81,WILSON,38.6066
3253,3861,-98.0801,29.1774,-98.0801.29.1774,3861,12.4964,81,WILSON,41.9174
3254,3862,-98.0701,29.1774,-98.0701.29.1774,3862,12.4964,52,WILSON,42.416
3255,3863,-98.0601,29.1774,-98.0601.29.1774,3863,12.4964,52,WILSON,48.7112
3256,3864,-98.0501,29.1774,-98.0501.29.1774,3864,12.964,81,WILSON,47.5461
3257,3865,-98.0401,29.1774,-98.0401.29.1774,3865,12.2472,82,WILSON,47.3543
3258,3866,-98.0301,29.1774,-98.0301.29.1774,3866,7.7716,81,WILSON,47.6007
3259,3867,-98.0201,29.1774,-98.0201.29.1774,3867,12.5386,52,WILSON,49.0155
3260,3868,-98.0101,29.1774,-98.0101.29.1774,3868,11.5832,52,WILSON,49.0447
3261,3869,-98.0001,29.1774,-98.0001.29.1774,3869,11.2398,52,WILSON,49.8761
3262,3871,-97.9701,29.1774,-97.9701.29.1774,3871,11.807,52,WILSON,52.581
3263,3872,-97.9601,29.1774,-97.9601.29.1774,3872,11.5236,52,WILSON,60.3476
3264,3873,-97.9501,29.1774,-97.9501.29.1774,3873,12.592,52,WILSON,60.4495
3265,3874,-97.9401,29.1774,-97.9401.29.1774,3874,12.9554,81,WILSON,60.3885
3266,3875,-97.9301,29.1774,-97.9301.29.1774,3875,12.9554,81,WILSON,62.6634
3267,3876,-97.9201,29.1774,-97.9201.29.1774,3876,12.5564,81,WILSON,61.6425
3268,3877,-97.9101,29.1774,-97.9101.29.1774,3877,12.5564,81,WILSON,62.7894
3269,3878,-97.9001,29.1774,-97.9001.29.1774,3878,12.3658,82,WILSON,64.4552
3270,3879,-97.8901,29.1774,-97.8901.29.1774,3879,12.4468,82,WILSON,65.6864
3271,3880,-97.8801,29.1774,-97.8801.29.1774,3880,12.1038,52,WILSON,66.1875
3272,3881,-97.8701,29.1774,-97.8701.29.1774,3881,8.1204,52,WILSON,71.2844
3273,3882,-97.8601,29.1774,-97.8601.29.1774,3882,8.1204,52,WILSON,72.0891
3274,3883,-97.8501,29.1774,-97.8501.29.1774,3883,12.1136,52,WILSON,72.0891
3275,3884,-97.8401,29.1774,-97.8401.29.1774,3884,12.1136,90,WILSON,75.3243
3276,3885,-97.8301,29.1774,-97.8301.29.1774,3885,12.1136,52,WILSON,74.7025
3277,3886,-97.8201,29.1774,-97.8201.29.1774,3886,13.032,52,WILSON,76.1911
3278,3887,-97.8101,29.1774,-97.8101.29.1774,3887,13.032,52,WILSON,76.0988
3279,3888,-97.8001,29.1774,-97.8001.29.1774,3888,12.1136,71,WILSON,76.8978
3280,3889,-97.7901,29.1774,-97.7901.29.1774,3889,12.1136,52,WILSON,76.5529
3281,3890,-98.3601,29.1674,-98.3601.29.1674,3890,13.1328,81,WILSON,28.7317
3282,3891,-98.3501,29.1674,-98.3501.29.1674,3891,11.7808,81,WILSON,27.7854
3283,3892,-98.3401,29.1674,-98.3401.29.1674,3892,12.1648,52,WILSON,28.1952
3284,3893,-98.3201,29.1674,-98.3201.29.1674,3893,12.264,81,WILSON,28.5113
3285,3894,-98.3101,29.1674,-98.3101.29.1674,3894,12.264,52,WILSON,27.7301
3286,3895,-98.3001,29.1674,-98.3001.29.1674,3895,11.5858,81,WILSON,26.7574
3287,3896,-98.2901,29.1674,-98.2901.29.1674,3896,11.5858,52,WILSON,26.719
3288,3897,-98.2801,29.1674,-98.2801.29.1674,3897,11.8326,52,WILSON,26.2531
3289,3898,-98.2701,29.1674,-98.2701.29.1674,3898,12.6082,81,WILSON,28.6539
3290,3899,-98.2601,29.1674,-98.2601.29.1674,3899,12.6082,52,WILSON,27.8174
3291,3900,-98.2501,29.1674,-98.2501.29.1674,3900,12.6082,52,WILSON,27.3944
3292,3901,-98.2401,29.1674,-98.2401.29.1674,3901,12.6082,81,WILSON,26.5789
3293,3902,-98.2301,29.1674,-98.2301.29.1674,3902,12.6082,81,WILSON,26.7754
3294,3904,-98.2101,29.1674,-98.2101.29.1674,3904,13.2388,71,WILSON,27.5874
3295,3905,-98.2001,29.1674,-98.2001.29.1674,3905,14.2312,52,WILSON,26.5185
3296,3906,-98.1901,29.1674,-98.1901.29.1674,3906,12.6924,81,WILSON,26.6348
3297,3907,-98.1801,29.1674,-98.1801.29.1674,3907,12.2228,81,WILSON,26.9149
3298,3908,-98.1701,29.1674,-98.1701.29.1674,3908,12.595,81,WILSON,31.6257
3299,3909,-98.1601,29.1674,-98.1601.29.1674,3909,12.9956,52,WILSON,31.9769
3300,3910,-98.1501,29.1674,-98.1501.29.1674,3910,12.2228,52,WILSON,31.3992
3301,3911,-98.1401,29.1674,-98.1401.29.1674,3911,13.124,81,WILSON,33.495
3302,3912,-98.1301,29.1674,-98.1301.29.1674,3912,12.4966,81,WILSON,33.8433
3303,3913,-98.1201,29.1674,-98.1201.29.1674,3913,12.2228,52,WILSON,35.7364
3304,3914,-98.1101,29.1674,-98.1101.29.1674,3914,12.2228,81,WILSON,36.4748
3305,3915,-98.1001,29.1674,-98.1001.29.1674,3915,12.2228,52,WILSON,37.4934
3306,3916,-98.0901,29.1674,-98.0901.29.1674,3916,7.5474,52,WILSON,39.5772
3307,3917,-98.0801,29.1674,-98.0801.29.1674,3917,12.4964,52,WILSON,42.6789
3308,3918,-98.0701,29.1674,-98.0701.29.1674,3918,12.4964,81,WILSON,43.4
3309,3919,-98.0601,29.1674,-98.0601.29.1674,3919,12.4964,81,WILSON,44.6851
3310,3920,-98.0501,29.1674,-98.0501.29.1674,3920,12.4964,81,WILSON,48.4427
3311,3921,-98.0401,29.1674,-98.0401.29.1674,3921,13.3866,81,WILSON,48.3732
3312,3922,-98.0301,29.1674,-98.0301.29.1674,3922,12.4964,82,WILSON,48.7982
3313,3923,-98.0201,29.1674,-98.0201.29.1674,3923,12.4964,81,WILSON,47.6503
3314,3924,-98.0101,29.1674,-98.0101.29.1674,3924,12.541,52,WILSON,48.4874
3315,3925,-98.0001,29.1674,-98.0001.29.1674,3925,14.4042,82,WILSON,49.3309
3316,3926,-97.9901,29.1674,-97.9901.29.1674,3926,12.0018,82,WILSON,50.1711
3317,3927,-97.9801,29.1674,-97.9801.29.1674,3927,11.7978,82,WILSON,50.814
3318,3928,-97.9701,29.1674,-97.9701.29.1674,3928,11.919,82,WILSON,63.5427
3319,3929,-97.9601,29.1674,-97.9601.29.1674,3929,11.5234,52,WILSON,61.4559
3320,3930,-97.9501,29.1674,-97.9501.29.1674,3930,12.0974,81,WILSON,61.5561
3321,3931,-97.9401,29.1674,-97.9401.29.1674,3931,12.1824,82,WILSON,63.17
3322,3932,-97.9301,29.1674,-97.9301.29.1674,3932,12.1824,82,WILSON,63.2142
3323,3933,-97.9201,29.1674,-97.9201.29.1674,3933,12.1824,81,WILSON,62.9005
3324,3934,-97.9101,29.1674,-97.9101.29.1674,3934,12.9552,82,WILSON,63.0903
3325,3935,-97.9001,29.1674,-97.9001.29.1674,3935,13.3438,81,WILSON,65.4666
3326,3936,-97.8901,29.1674,-97.8901.29.1674,3936,12.5564,81,WILSON,65.9652
3327,3938,-97.8701,29.1674,-97.8701.29.1674,3938,12.4464,52,WILSON,70.3677
3328,3939,-97.8601,29.1674,-97.8601.29.1674,3939,12.1136,52,WILSON,71.9691
3329,3940,-97.8501,29.1674,-97.8501.29.1674,3940,12.371,52,WILSON,71.4364
3330,3941,-97.8401,29.1674,-97.8401.29.1674,3941,12.1182,52,WILSON,71.1389
3331,3942,-97.8301,29.1674,-97.8301.29.1674,3942,12.1136,52,WILSON,72.0127
3332,3943,-97.8201,29.1674,-97.8201.29.1674,3943,13.0322,52,WILSON,75.1945
3333,3944,-97.8101,29.1674,-97.8101.29.1674,3944,12.1136,81,WILSON,74.7617
3334,3945,-98.3601,29.1574,-98.3601.29.1574,3945,11.1406,52,WILSON,29.371
3335,3946,-98.3501,29.1574,-98.3501.29.1574,3946,10.9166,52,WILSON,28.8245
3336,3947,-98.3401,29.1574,-98.3401.29.1574,3947,11.1406,52,WILSON,29.9853
3337,3948,-98.3301,29.1574,-98.3301.29.1574,3948,12.2558,81,WILSON,29.8363
3338,3949,-98.3201,29.1574,-98.3201.29.1574,3949,11.8354,81,WILSON,29.2106
3339,3950,-98.3101,29.1574,-98.3101.29.1574,3950,11.586,81,WILSON,28.1283
3340,3951,-98.3001,29.1574,-98.3001.29.1574,3951,11.586,52,WILSON,32.0768
3341,3952,-98.2901,29.1574,-98.2901.29.1574,3952,13.0826,71,WILSON,27.7862
3342,3954,-98.2701,29.1574,-98.2701.29.1574,3954,12.6084,81,WILSON,29.6019
3343,3955,-98.2601,29.1574,-98.2601.29.1574,3955,12.6084,52,WILSON,28.9999
3344,3956,-98.2501,29.1574,-98.2501.29.1574,3956,12.6084,82,WILSON,29.6665
3345,3957,-98.2401,29.1574,-98.2401.29.1574,3957,13.0826,52,WILSON,28.6493
